============================================================================================
V2 GEOMETRY   NAMING: A = RED anchor, B = BLUE anchor, C = STUDENT
  (v1 used A red, C blue, B student -- different, stored separately)
============================================================================================
  A (red anchor)   centre (8, 9)    49 cells
  B (blue anchor)  centre (13, 9)   49 cells
  C (student)      centre (10, 12)  49 cells
  A&B  14  <- EXCLUDED from BOTH anchors' training
  A&C  20   B&C  16   triple  8
  exclusive: A 23   B 27   C 21
  C cells shared with an anchor: 28

  REALISED colour value (1.0 = red, 0.0 = blue):
    A exclusive        1.000 .. 1.000
    B exclusive        0.000 .. 0.000
    A&B (excluded)     0.333 .. 0.500
    C shared w/ anchor 0.000 .. 1.000   <- the bias sweep
    C shared, per column: c7=1.00  c8=0.83  c9=0.67  c10=0.50  c11=0.33  c12=0.17  c13=0.00
    cells favouring A (v>0.5): 12;  favouring B (v<0.5): 12;  v==0.5: 4
  offset field: None
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[nig_product_seed42] step 200/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0156
[nig_product_seed42] step 210/390 trained 3/3 | hop0: 0.0068 | hop1: 0.0155
[nig_product_seed42] step 220/390 trained 3/3 | hop0: 0.0032 | hop1: 0.0142
[nig_product_seed42] step 230/390 trained 3/3 | hop0: 0.0055 | hop1: 0.0087
[nig_product_seed42] step 240/390 trained 3/3 | hop0: 0.0027 | hop1: 0.0134
[nig_product_seed42] step 250/390 trained 3/3 | hop0: 0.0047 | hop1: 0.0106
[nig_product_seed42] step 260/390 trained 3/3 | hop0: 0.0055 | hop1: 0.0093
[nig_product_seed42] step 270/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0046
[nig_product_seed42] step 280/390 trained 3/3 | hop0: 0.0025 | hop1: 0.0060
[nig_product_seed42] step 290/390 trained 3/3 | hop0: 0.0046 | hop1: 0.0055
[nig_product_seed42] step 300/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0037
[nig_product_seed42] step 310/390 trained 3/3 | hop0: 0.0034 | hop1: 0.0038
[nig_product_seed42] step 320/390 trained 3/3 | hop0: 0.0051 | hop1: 0.0026
[nig_product_seed42] step 330/390 trained 3/3 | hop0: 0.0020 | hop1: 0.0016
[nig_product_seed42] step 340/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0020
[nig_product_seed42] step 350/390 trained 3/3 | hop0: 0.0035 | hop1: 0.0016
[nig_product_seed42] step 360/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0018
[nig_product_seed42] step 370/390 trained 3/3 | hop0: 0.0027 | hop1: 0.0032
[nig_product_seed42] step 380/390 trained 3/3 | hop0: 0.0019 | hop1: 0.0009
[nig_product_seed42] mean MSE (last 50 steps): 0.0015 | cert-MSE r=-0.664
[nig_product_seed42] saved runs\chapter5_v2\s5_3_colour_three_node_v2\nig_product_seed42\figures\results.png
### nig_product_seed42 last50=0.00151
[nig_product_avgtrain_seed42] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_avgtrain_seed42] step 000/390 trained 3/3 | hop0: 0.1855 | hop1: 0.1696
[nig_product_avgtrain_seed42] step 010/390 trained 3/3 | hop0: 0.1001 | hop1: 0.1207
[nig_product_avgtrain_seed42] step 020/390 trained 3/3 | hop0: 0.0920 | hop1: 0.0997
[nig_product_avgtrain_seed42] step 030/390 trained 3/3 | hop0: 0.0775 | hop1: 0.0924
[nig_product_avgtrain_seed42] step 040/390 trained 3/3 | hop0: 0.0912 | hop1: 0.1010
[nig_product_avgtrain_seed42] step 050/390 trained 3/3 | hop0: 0.0712 | hop1: 0.0877
[nig_product_avgtrain_seed42] step 060/390 trained 3/3 | hop0: 0.0737 | hop1: 0.0799
[nig_product_avgtrain_seed42] step 070/390 trained 3/3 | hop0: 0.0879 | hop1: 0.0824
[nig_product_avgtrain_seed42] step 080/390 trained 3/3 | hop0: 0.0672 | hop1: 0.0470
[nig_product_avgtrain_seed42] step 090/390 trained 3/3 | hop0: 0.0432 | hop1: 0.0417
[nig_product_avgtrain_seed42] step 100/390 trained 3/3 | hop0: 0.0593 | hop1: 0.0362
[nig_product_avgtrain_seed42] step 110/390 trained 3/3 | hop0: 0.0334 | hop1: 0.0361
[nig_product_avgtrain_seed42] step 120/390 trained 3/3 | hop0: 0.0471 | hop1: 0.0352
[nig_product_avgtrain_seed42] step 130/390 trained 3/3 | hop0: 0.0303 | hop1: 0.0296
[nig_product_avgtrain_seed42] step 140/390 trained 3/3 | hop0: 0.0418 | hop1: 0.0200
[nig_product_avgtrain_seed42] step 150/390 trained 3/3 | hop0: 0.0252 | hop1: 0.0608
[nig_product_avgtrain_seed42] step 160/390 trained 3/3 | hop0: 0.0190 | hop1: 0.0264
[nig_product_avgtrain_seed42] step 170/390 trained 3/3 | hop0: 0.0167 | hop1: 0.0280
[nig_product_avgtrain_seed42] step 180/390 trained 3/3 | hop0: 0.0098 | hop1: 0.0338
[nig_product_avgtrain_seed42] step 190/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0148
[nig_product_avgtrain_seed42] step 200/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0159
[nig_product_avgtrain_seed42] step 210/390 trained 3/3 | hop0: 0.0068 | hop1: 0.0178
[nig_product_avgtrain_seed42] step 220/390 trained 3/3 | hop0: 0.0032 | hop1: 0.0140
[nig_product_avgtrain_seed42] step 230/390 trained 3/3 | hop0: 0.0054 | hop1: 0.0088
[nig_product_avgtrain_seed42] step 240/390 trained 3/3 | hop0: 0.0027 | hop1: 0.0131
[nig_product_avgtrain_seed42] step 250/390 trained 3/3 | hop0: 0.0047 | hop1: 0.0106
[nig_product_avgtrain_seed42] step 260/390 trained 3/3 | hop0: 0.0055 | hop1: 0.0072
[nig_product_avgtrain_seed42] step 270/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0046
[nig_product_avgtrain_seed42] step 280/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0051
[nig_product_avgtrain_seed42] step 290/390 trained 3/3 | hop0: 0.0047 | hop1: 0.0058
[nig_product_avgtrain_seed42] step 300/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0037
[nig_product_avgtrain_seed42] step 310/390 trained 3/3 | hop0: 0.0033 | hop1: 0.0033
[nig_product_avgtrain_seed42] step 320/390 trained 3/3 | hop0: 0.0051 | hop1: 0.0031
[nig_product_avgtrain_seed42] step 330/390 trained 3/3 | hop0: 0.0020 | hop1: 0.0016
