========================================================================================
GEOMETRY  (cx, cy) = (column, row);  grid 22x22, FOV 7
========================================================================================
  A (red anchor)  centre (8, 10)   49 cells
  C (blue anchor) centre (12, 10)   49 cells
  B (third node)  centre (10, 13)   49 cells
  pairwise overlap : A&C 21   A&B 20   C&B 20
  TRIPLE overlap   : 12 cells, rows 10-13 cols 9-11
  exclusive        : A 20   C 20   B 21

  colour value (1.0 = red, 0.0 = blue), min..max per region:
    A exclusive 1.00 .. 1.00
    C exclusive 0.00 .. 0.00
    triple      0.25 .. 0.75
  offset field: None (labels carry no displacement)
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[certainty_seed42] step 030/390 trained 3/3 | hop0: 0.0725 | hop1: 0.0871
[certainty_seed42] step 040/390 trained 3/3 | hop0: 0.0940 | hop1: 0.1143
[certainty_seed42] step 050/390 trained 3/3 | hop0: 0.0819 | hop1: 0.1067
[certainty_seed42] step 060/390 trained 3/3 | hop0: 0.0725 | hop1: 0.0841
[certainty_seed42] step 070/390 trained 3/3 | hop0: 0.0756 | hop1: 0.0884
[certainty_seed42] step 080/390 trained 3/3 | hop0: 0.0671 | hop1: 0.0671
[certainty_seed42] step 090/390 trained 3/3 | hop0: 0.0388 | hop1: 0.0530
[certainty_seed42] step 100/390 trained 3/3 | hop0: 0.0571 | hop1: 0.0610
[certainty_seed42] step 110/390 trained 3/3 | hop0: 0.0278 | hop1: 0.0519
[certainty_seed42] step 120/390 trained 3/3 | hop0: 0.0444 | hop1: 0.0586
[certainty_seed42] step 130/390 trained 3/3 | hop0: 0.0247 | hop1: 0.0427
[certainty_seed42] step 140/390 trained 3/3 | hop0: 0.0321 | hop1: 0.0392
[certainty_seed42] step 150/390 trained 3/3 | hop0: 0.0243 | hop1: 0.0976
[certainty_seed42] step 160/390 trained 3/3 | hop0: 0.0181 | hop1: 0.0476
[certainty_seed42] step 170/390 trained 3/3 | hop0: 0.0139 | hop1: 0.0312
[certainty_seed42] step 180/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0440
[certainty_seed42] step 190/390 trained 3/3 | hop0: 0.0070 | hop1: 0.0200
[certainty_seed42] step 200/390 trained 3/3 | hop0: 0.0058 | hop1: 0.0246
[certainty_seed42] step 210/390 trained 3/3 | hop0: 0.0067 | hop1: 0.0235
[certainty_seed42] step 220/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0129
[certainty_seed42] step 230/390 trained 3/3 | hop0: 0.0080 | hop1: 0.0111
[certainty_seed42] step 240/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0104
[certainty_seed42] step 250/390 trained 3/3 | hop0: 0.0066 | hop1: 0.0053
[certainty_seed42] step 260/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0089
[certainty_seed42] step 270/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0058
[certainty_seed42] step 280/390 trained 3/3 | hop0: 0.0049 | hop1: 0.0052
[certainty_seed42] step 290/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0059
[certainty_seed42] step 300/390 trained 3/3 | hop0: 0.0058 | hop1: 0.0053
[certainty_seed42] step 310/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0038
[certainty_seed42] step 320/390 trained 3/3 | hop0: 0.0090 | hop1: 0.0039
[certainty_seed42] step 330/390 trained 3/3 | hop0: 0.0049 | hop1: 0.0032
[certainty_seed42] step 340/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0024
[certainty_seed42] step 350/390 trained 3/3 | hop0: 0.0054 | hop1: 0.0035
[certainty_seed42] step 360/390 trained 3/3 | hop0: 0.0068 | hop1: 0.0032
[certainty_seed42] step 370/390 trained 3/3 | hop0: 0.0030 | hop1: 0.0049
[certainty_seed42] step 380/390 trained 3/3 | hop0: 0.0024 | hop1: 0.0017
